"GeoID","ID_2","Name","Pop_Total","PopForPov","Below_Pov","Pov_Rate","PovUnder18","Pov_18to64","Pov_65Over","HH_Total","HH_SNAP","SNAP_Rate","MHI","PctWhite","PctAfrAm","PctAsian","PctMulti","PctHispLat","Median_Age","LangEngOnl","Lang_Other","MedianRent","Unemp_Rate","Pct_Disabl","Pct_Unins","HU_Total","HU_Occ","HU_Vacant","Pct_HU_Vac","Owner_Occ","Renter_Occ","Pct_Rent","HU_NoVeh","Pct_NoVeh"
"9700000US4222370",4222370,"Southern Tioga School District, Pennsylvania",16099,14847,2622,17.7,21.9,19.1,6.5,5972,540,9.042196919,45621,96.7389278837,1.5031989565,0.6335797254,0.8882539288,1.3603329399,35.8,96.9,3.1,543,9.1,12.6,12.3,7658,5972,1686,22.0161922173,4300,1672,27.9973208305,277,4.6383121232
"9700000US4222380",4222380,"Southern York County School District, Pennsylvania",20624,20455,730,3.6,3,3.5,4.6,7985,299,3.7445209768,73165,96.1404189294,1.1927851047,1.095810706,0.8485259891,2.1334367727,45.2,96.7,3.3,688,6.5,10.7,6.7,8261,7985,276,3.3409998789,6614,1371,17.1696931747,223,2.7927363807
"9700000US4222400",4222400,"Southeast Delco School District, Pennsylvania",30370,30273,5029,16.6,25.5,14.2,9.4,11109,1978,17.8053830228,48572,56.7961804412,37.550214027,2.7988146197,2.3872242344,2.528811327,34.5,90.9,9.1,786,15,13.1,13,12200,11109,1091,8.9426229508,8034,3075,27.6802592493,1674,15.068863084
"9700000US4222410",4222410,"Southmoreland School District, Pennsylvania",15103,14996,1998,13.3,18.7,12.3,11.1,6374,849,13.3197364292,43993,96.067006555,1.5692246574,1.0395285705,1.2183009998,0.4237568695,45.4,97.7,2.3,453,8.4,18.1,8.5,6902,6374,528,7.6499565343,4804,1570,24.631314716,692,10.8566049576
"9700000US4222440",4222440,"Seneca Valley School District, Pennsylvania",47384,47008,1853,3.9,3.7,4,4,18326,822,4.4854305359,81460,96.6402161067,0.7259834543,1.494175249,0.9602397434,0.8272834712,40.1,96.5,3.5,790,6.4,7.9,5.9,19311,18326,985,5.100719797,14612,3714,20.2662883335,580,3.1649023246
"9700000US4222470",4222470,"South Western School District, Pennsylvania",26900,26718,1495,5.6,6.5,5.6,4.3,9924,439,4.4236195083,70748,95.2862453532,0.8847583643,1.2118959108,1.7286245353,2.9330855019,42.2,96.4,3.6,713,7.4,10.7,9,10512,9924,588,5.5936073059,8014,1910,19.2462716647,471,4.746070133
"9700000US4222530",4222530,"Spring Cove School District, Pennsylvania",14186,13928,1339,9.6,15.6,7.5,9.3,5876,568,9.6664397549,45472,97.2367122515,1.7200056394,0.3947553926,0.5498378683,1.0291837022,44.4,95.9,4.1,479,6,14.3,9.3,6234,5876,358,5.7427013154,4255,1621,27.5867937372,397,6.7562968005
"9700000US4222560",4222560,"Spring-Ford Area School District, Pennsylvania",47775,47289,2073,4.4,4.9,4.2,4.3,17986,639,3.5527632603,82648,89.2454212454,3.3218210361,4.9586603872,2.1998953428,3.36996337,38.9,91.1,8.9,903,6.9,8.5,5.2,18840,17986,854,4.5329087049,13711,4275,23.7684866007,617,3.4304459024
"9700000US4222590",4222590,"Spring Grove Area School District, Pennsylvania",27752,27585,2013,7.3,9.3,7.1,4.8,10179,433,4.253855978,64667,95.7660709138,1.9674257711,0.6377918709,0.9404727587,1.9241856443,40.6,96.9,3.1,665,7.9,9.8,9.4,10759,10179,580,5.3908355795,8529,1650,16.2098437961,257,2.5248059731
"9700000US4222600",4222600,"Springfield School District, Pennsylvania",26917,26822,1213,4.5,5.5,3.5,6.9,9720,343,3.5288065844,86875,91.4366385556,4.045770331,3.4439201991,0.8953449493,0.5944198833,43.3,92.4,7.6,932,6.5,9.5,4.3,10064,9720,344,3.4181240064,8533,1187,12.2119341564,340,3.4979423868
"9700000US4222620",4222620,"Springfield Township School District, Pennsylvania",19483,18519,1018,5.5,3,4.1,13.2,7355,245,3.3310673012,85089,81.8097828876,11.2764974593,3.1360673408,1.9350202741,4.0137555818,45.3,91.4,8.6,1008,7.5,8.8,5.6,7586,7355,231,3.0450830477,5955,1400,19.0346702923,409,5.560842964
"9700000US4222710",4222710,"Saint Clair Area School District, Pennsylvania",6746,6656,929,14,20.8,14.2,7.1,3016,407,13.4946949602,38125,97.909872517,0.874592351,0.4150607768,0.7708271568,1.3489475245,43.4,96.1,3.9,443,12.3,19.9,13.1,3349,3016,333,9.9432666468,2183,833,27.6193633952,345,11.4389920424
"9700000US4222740",4222740,"Tuscarora School District, Pennsylvania",18299,18292,1393,7.6,10.6,7,5.4,6834,436,6.379865379,54007,95.9396688344,2.0001092956,0.065577354,1.7815181157,1.3607300945,41.2,96.9,3.1,565,10.1,10.5,14.1,7633,6834,799,10.4677060134,5417,1417,20.7345624817,129,1.8876207199
"9700000US4222770",4222770,"State College Area School District, Pennsylvania",92325,77856,21595,27.7,11.8,34.2,2.8,32865,1419,4.3176631675,49054,84.7950176009,3.5764960737,8.316274032,2.2269157866,3.1659897103,23.3,87.1,12.9,855,6.1,6.4,5.5,35634,32865,2769,7.7706684627,14970,17895,54.4500228206,3881,11.8089152594
"9700000US4222790",4222790,"Steel Valley School District, Pennsylvania",16333,16232,1994,12.3,20,10.2,10.9,7494,1240,16.5465705898,40016,75.9076715851,20.5718484051,0.8571603502,2.191881467,0.9796118288,44.2,95.6,4.4,510,8.3,14.9,9.5,8855,7494,1361,15.3698475438,4555,2939,39.2180410995,1746,23.2986389111
"9700000US4222800",4222800,"Steelton-Highspire School District, Pennsylvania",8342,8308,1970,23.7,34.3,20.8,11.8,3154,724,22.954977806,42695,52.4814193239,34.2963318149,0.6593143131,9.5181011748,11.1244305922,31.2,91,9,639,9.5,12.8,12.7,3504,3154,350,9.9885844749,1703,1451,46.0050729233,399,12.6506024096
"9700000US4222830",4222830,"Sto-Rox School District, Pennsylvania",12444,12364,3908,31.6,55.9,27.6,11,5614,2078,37.0146063413,28489,70.668595307,22.693667631,0.281260045,5.4162648666,0.4259080681,40.4,96.9,3.1,438,16.9,22.8,15.1,6695,5614,1081,16.146377894,2597,3017,53.7406483791,1745,31.0830067688
"9700000US4222860",4222860,"Stroudsburg Area School District, Pennsylvania",34341,33655,4359,13,16.7,13.3,6.2,12442,1173,9.4277447356,56730,81.0547159372,11.2081768149,2.932354911,1.7530066102,11.313007775,41.7,84.8,15.2,842,12.1,13.3,13,14366,12442,1924,13.3927328414,9173,3269,26.2739109468,828,6.6548786369
"9700000US4222920",4222920,"Sullivan County School District, Pennsylvania",6419,6256,870,13.9,17.9,15.6,7,2402,232,9.6586178185,40964,97.0711948902,1.4955600561,0.186945007,0.2804175105,1.4332450537,50.5,97.2,2.8,390,7.9,19.3,10.4,6296,2402,3894,61.8487928844,1996,406,16.9025811823,128,5.3288925895
"9700000US4222980",4222980,"Susquehanna Community School District, Pennsylvania",5382,5268,1081,20.5,26.3,21.9,8.8,2101,312,14.8500713946,39681,97.2500929023,0.613154961,0.2415458937,1.0590858417,2.1553325901,43.5,97.4,2.6,465,11.4,22.1,13.9,3021,2101,920,30.4534922211,1595,506,24.0837696335,118,5.6163731556
"9700000US4223010",4223010,"Susquehanna Township School District, Pennsylvania",24227,24020,1101,4.6,3.1,5,4.7,10629,522,4.9110922947,64030,68.4401700582,22.9165806745,4.0863499401,2.3733850662,4.3009865027,43.6,90.1,9.9,849,6,11.4,6.8,11455,10629,826,7.2108249673,7592,3037,28.5727726033,942,8.8625458651
"9700000US4223040",4223040,"Susquenita School District, Pennsylvania",14934,14692,1001,6.8,9.4,6.6,4.4,6182,416,6.7292138467,63065,96.6452390518,0.6026516673,0.3281103522,1.3124414089,1.3860988349,43.2,96.6,3.4,603,8.4,13.1,7.7,6587,6182,405,6.1484742675,5035,1147,18.5538660628,231,3.7366548043
"9700000US4223220",4223220,"Tamaqua Area School District, Pennsylvania",16674,16504,2403,14.6,21.1,13.9,10.5,6972,954,13.6833046472,42407,98.9084802687,0.1439366679,0.0899604174,0.8396305626,1.9191555715,47,95.7,4.3,497,9.5,18.1,10.7,7881,6972,909,11.5340692805,5102,1870,26.8215720023,666,9.5524956971
"9700000US4223250",4223250,"Riverside School District, Pennsylvania",11945,11825,1250,10.6,16.1,9.8,7.7,4970,638,12.8370221328,44298,96.4755127668,0.6613645877,0.4688154039,1.9087484303,4.5876935956,44.3,93.8,6.2,509,6.8,18.5,9.4,5355,4970,385,7.1895424837,3598,1372,27.6056338028,380,7.6458752515
"9700000US4223490",4223490,"Titusville Area School District, Pennsylvania",14452,14094,3170,22.5,37,19.3,11.5,5505,1078,19.5821980018,37995,96.7478549682,0.9272073069,0.498200941,1.667589261,1.4461666205,38.7,92.1,7.9,412,13,17.9,16.4,6420,5505,915,14.2523364486,3697,1808,32.8428701181,705,12.8065395095
"9700000US4223550",4223550,"Towanda Area School District, Pennsylvania",11008,10873,1545,14.2,22.1,13,8.7,4279,563,13.1572797383,48403,96.8568313953,0.3270348837,1.3808139535,1.1627906977,1.6533430233,43.5,96.6,3.4,508,6.5,16,12.8,5224,4279,945,18.0895865237,3069,1210,28.2776349614,333,7.782192101
"9700000US4223640",4223640,"Tredyffrin-Easttown School District, Pennsylvania",39945,39825,1844,4.6,5.3,4.1,5.6,15841,234,1.477179471,114233,86.2661159094,1.7223682564,9.1450744774,1.9376642884,1.9576918263,43.5,88.1,11.9,1200,4,7.2,3.1,16403,15841,562,3.4262025239,12500,3341,21.0908402247,465,2.9354207436
"9700000US4223700",4223700,"Tri-Valley School District, Pennsylvania",6576,6517,391,6,8.3,5.7,4.7,2663,178,6.6841907623,49049,99.650243309,0.1216545012,0.2128953771,0,0.2585158151,45.1,95,5,423,7.5,18.2,9.7,3037,2663,374,12.3147843266,2094,569,21.3668794593,77,2.8914757792
"9700000US4223760",4223760,"Trinity Area School District, Pennsylvania",26076,25588,2141,8.4,12.3,7.6,7.4,11087,968,8.7309461532,56432,97.4459272895,1.4687835558,0.1188832643,0.8283479061,0.8436876822,47.7,97.7,2.3,540,7,15.4,6.3,11960,11087,873,7.2993311037,8724,2363,21.313249752,968,8.7309461532
"9700000US4223790",4223790,"Troy Area School District, Pennsylvania",10738,10357,1576,15.2,22,14.3,9.9,3929,381,9.6971239501,46283,96.7964239151,1.1454647048,0.63326504,1.2199664742,1.2199664742,44.1,97.8,2.2,422,6.5,15.5,11.7,4944,3929,1015,20.5299352751,3013,916,23.3138203105,223,5.6757444642
"9700000US4223820",4223820,"Tulpehocken Area School District, Pennsylvania",12145,12124,1058,8.7,12.3,7.8,6.7,4193,154,3.67278798,58712,96.3277068753,1.4162206669,0.3375874846,1.045697818,3.5899547139,39.3,92.9,7.1,589,6.9,11.5,19.7,4403,4193,210,4.7694753577,3481,712,16.9806820892,90,2.1464345337
"9700000US4223850",4223850,"Tunkhannock Area School District, Pennsylvania",19012,18633,2300,12.3,21.2,10.8,7.1,7493,828,11.0503136261,48075,97.5436566379,0.7205975174,0.4733852304,1.0361876709,0.8783925942,43.7,97.5,2.5,526,7.7,16.9,9.5,8981,7493,1488,16.5683108785,5843,1650,22.0205525157,339,4.5242226078
"9700000US4223880",4223880,"Turkeyfoot Valley Area School District, Pennsylvania",3032,2989,507,17,24.3,18.1,8.7,1165,214,18.3690987124,39330,98.944591029,0.1649076517,0,0.8245382586,1.253298153,48,98.8,1.2,326,15.6,25.6,11.4,1995,1165,830,41.6040100251,879,286,24.5493562232,61,5.2360515021
"9700000US4223970",4223970,"Tussey Mountain School District, Pennsylvania",7253,7179,1191,16.6,27,15.3,11.2,2973,478,16.0780356542,37601,98.8418585413,0.3584723563,0,0.7169447125,0.7169447125,46.6,98.6,1.4,402,12.5,21,10.7,4129,2973,1156,27.9970937273,2411,562,18.903464514,251,8.4426505214
"9700000US4224000",4224000,"Twin Valley School District, Pennsylvania",23970,23636,1804,7.6,12.7,5.7,6.9,8615,250,2.9019152641,72149,95.8990404673,0.9678765123,1.2599082186,1.5143929912,1.2974551523,41.9,91.1,8.9,814,7.5,8.7,14.6,9078,8615,463,5.1002423441,7093,1522,17.6668601277,559,6.4886825305
"9700000US4224030",4224030,"Tyrone Area School District, Pennsylvania",12723,12506,1290,10.3,14.9,9.5,7.5,5066,584,11.5278326096,46243,98.0350546255,0.3458303859,0.1650554115,1.1082291912,1.2811443842,42.4,97.5,2.5,413,6.7,14.6,9.6,5669,5066,603,10.6367966132,3801,1265,24.9703908409,381,7.5207264114
"9700000US4224060",4224060,"Union Area School District, Pennsylvania",5514,5506,660,12,17.4,12.1,7.1,2332,308,13.2075471698,40855,95.0852375771,4.1167936162,0.3445774392,0.4533913674,1.2332245194,46.6,97.1,2.9,530,8.5,16.9,9.6,2539,2332,207,8.1528160693,1877,455,19.5111492281,214,9.1766723842
"9700000US4224090",4224090,"Union City Area School District, Pennsylvania",6703,6675,839,12.6,15.6,11.5,12,2561,436,17.0245997657,42982,96.7775622855,0.5072355662,0.23869909,2.3422348202,1.0890645979,40.8,99.3,0.7,388,10.5,17.4,10.1,3560,2561,999,28.0617977528,1996,565,22.0616946505,256,9.9960952753
"9700000US4224120",4224120,"Union School District, Pennsylvania",4338,4223,737,17.5,25.5,17.1,7.8,1683,405,24.064171123,41883,98.3402489627,0.7376671277,0.1844167819,0.622406639,0.2074688797,43.4,97.4,2.6,405,12,19.8,13.7,1947,1683,264,13.5593220339,1194,489,29.055258467,128,7.605466429
"9700000US4224150",4224150,"Uniontown Area School District, Pennsylvania",23450,22781,4752,20.9,33.4,19.2,13.5,9284,2400,25.8509263249,35664,89.710021322,7.8763326226,0.0426439232,2.0511727079,0.78891258,43.7,97.2,2.8,434,11.5,19.6,12.1,11503,9284,2219,19.2906198383,5846,3438,37.0314519604,1317,14.1856958208
"9700000US4224210",4224210,"Unionville-Chadds Ford School District, Pennsylvania",23857,22156,457,2.1,2.5,1.9,1.9,8382,86,1.0260081126,123585,90.044850568,2.5946263151,5.7383577147,1.3497086809,3.2024143857,46.6,90.2,9.8,1447,4.9,6.4,3.2,8753,8382,371,4.238546784,7330,1052,12.5507038893,136,1.6225244572
"9700000US4224240",4224240,"United School District, Pennsylvania",7918,7915,1042,13.2,20.4,12.5,6.3,3161,342,10.8193609617,47462,98.4970952261,0.1010356151,0.0378883556,1.2503157363,0.3536246527,42.5,96.1,3.9,423,6.9,15.8,11.7,3377,3161,216,6.3962096535,2761,400,12.654223347,123,3.8911736792
"9700000US4224300",4224300,"Upper Adams School District, Pennsylvania",10806,10735,1042,9.7,13.4,9.6,4.6,4006,238,5.9410883674,56809,90.0055524708,1.3325930039,0.2683694244,0.7495835647,10.9198593374,41.3,88.8,11.2,637,7.6,13.7,14.7,4333,4006,327,7.5467343642,3126,880,21.9670494259,135,3.3699450824
"9700000US4224320",4224320,"Upper Darby School District, Pennsylvania",90515,90287,12037,13.3,19.4,11.6,10,33150,4462,13.4600301659,49433,55.7918577031,28.0804286582,11.9350383914,2.3775064906,4.3838037894,34.5,77,23,793,10.5,11,15,36686,33150,3536,9.6385542169,19804,13346,40.2594268477,5449,16.4374057315
"9700000US4224360",4224360,"Upper Dauphin Area School District, Pennsylvania",9730,9650,1223,12.7,18.8,11.4,7.4,3581,275,7.6794191567,48677,97.852004111,0.7091469681,0.1952723535,1.0688591984,1.4594039054,39.6,89,11,491,5.9,12.4,17.1,4076,3581,495,12.1442590775,2692,889,24.8254677464,286,7.9865959229
"9700000US4224390",4224390,"Upper Dublin School District, Pennsylvania",25903,25662,830,3.2,4.4,2.6,3.9,9312,194,2.0833333333,107934,83.6119368413,6.3544763155,7.8832567656,2.0267922634,3.2467281782,44,85.7,14.3,1214,5.6,7.4,4.4,9819,9312,507,5.1634586007,8171,1141,12.2530068729,414,4.4458762887
"9700000US4224480",4224480,"Upper Merion Area School District, Pennsylvania",34302,34108,2766,8.1,8.7,8.1,7.6,14820,653,4.4062078273,75689,76.0363827182,7.2619672322,13.526908052,1.865780421,4.107632208,38.9,80.8,19.2,986,6.8,9,7,15838,14820,1018,6.4275792398,9411,5409,36.4979757085,876,5.9109311741
"9700000US4224510",4224510,"Upper Moreland Township School District, Pennsylvania",24108,23774,1359,5.7,9.1,5,3.6,9755,508,5.2075858534,65524,86.4277418284,6.3505890161,4.0318566451,2.4016923843,4.1728886677,39.9,87.8,12.2,988,7.7,11.6,7.2,10580,9755,825,7.797731569,6126,3629,37.2014351615,600,6.1506919528
"9700000US4224540",4224540,"Upper Perkiomen School District, Pennsylvania",22438,22210,1252,5.6,7.1,5.2,5.3,8344,359,4.3024928092,69235,96.6663695517,1.056243872,0.4412157946,0.7086193065,2.5091362867,42.1,96.2,3.8,732,6.8,10.8,6.7,8897,8344,553,6.2155782848,6884,1460,17.4976030681,352,4.2186001918
"9700000US4224570",4224570,"Upper Saint Clair School District, Pennsylvania",19272,19183,500,2.6,2.4,2.5,3.4,6985,59,0.8446671439,106337,92.4916977999,0.2853881279,5.3237858032,1.800539643,2.4802822748,43.7,89.7,10.3,2000,6,7.3,2.8,7239,6985,254,3.5087719298,6338,647,9.2627057981,242,3.4645669291
"9700000US4224630",4224630,"Valley Grove School District, Pennsylvania",6711,6550,1071,16.4,32.9,13.5,6.5,2733,386,14.1236736187,40216,97.3476382059,0.3129190881,0.1341081806,1.8924154373,0.0298018179,44.7,98.6,1.4,422,6.9,10.3,7.3,3014,2733,281,9.3231585932,2197,536,19.6121478229,100,3.6589828028
"9700000US4224650",4224650,"Valley View School District, Pennsylvania",18248,17999,2185,12.1,14.9,11,12.6,7501,883,11.7717637648,44325,97.0791319597,0.279482683,1.5070144673,0.6466462078,3.5729943007,44.2,90.8,9.2,534,8.4,16.3,7.4,8235,7501,734,8.9131754706,5572,1929,25.7165711239,827,11.0251966404
"9700000US4224750",4224750,"Wallenpaupack Area School District, Pennsylvania",24996,24572,2233,9.1,13.5,9.7,4,10250,946,9.2292682927,52280,93.5389662346,2.6604256681,1.756281005,1.0681709073,3.7205952952,48.7,91.6,8.4,737,10.1,16.2,11.1,22191,10250,11941,53.810103195,8612,1638,15.9804878049,456,4.4487804878
"9700000US4224790",4224790,"Wallingford-Swarthmore School District, Pennsylvania",21623,19997,633,3.2,1.7,4,2.3,7735,184,2.3787976729,100824,86.8288396615,5.0363039356,4.9114368959,2.7933219257,3.2881653795,43.4,89.5,10.5,935,6.4,7.8,3.2,8134,7735,399,4.9053356282,6477,1258,16.2637362637,349,4.5119586296
"9700000US4224820",4224820,"Warren County School District, Pennsylvania",38314,37359,4611,12.3,17.7,11.6,9,16120,2038,12.6426799007,43468,98.0137808634,0.4828522211,0.3549616328,0.8352038419,0.7908336378,45.7,96.8,3.2,437,7.3,17.1,10.1,21741,16120,5621,25.8543765236,12316,3804,23.5980148883,1357,8.4181141439
"9700000US4224870",4224870,"Warrior Run School District, Pennsylvania",17549,13992,1631,11.7,16.7,9.9,10.7,5209,339,6.5079669802,50335,83.7312667388,11.727163941,0.5527380478,1.3220126503,6.5473816172,39.3,88.8,11.2,500,6.4,11.1,14.3,5589,5209,380,6.799069601,4051,1158,22.2307544634,295,5.6632751008
"9700000US4224960",4224960,"Warwick School District, Pennsylvania",31091,30668,1485,4.8,7.7,4.5,1.7,11865,512,4.3152128108,64129,94.779839825,1.518124216,1.5567205944,0.9906403782,2.9847865942,41.4,92.9,7.1,804,6.1,10.3,7.4,12382,11865,517,4.1754159263,8804,3061,25.7985672145,538,4.5343447113
"9700000US4224970",4224970,"Wayne Highlands School District, Pennsylvania",21215,20849,2904,13.9,21.5,12.6,10.4,8716,978,11.2207434603,45598,98.138109828,0.5467829366,0.1178411501,0.7259014848,2.9130332312,46.4,95.2,4.8,549,6.8,17.3,10.6,12261,8716,3545,28.9128129843,6660,2056,23.5888022028,598,6.8609453878
"9700000US4224990",4224990,"Washington School District, Pennsylvania",15758,14187,3137,22.1,32.3,22,10.5,6611,1663,25.1550446226,35549,80.8160934129,13.8659728392,0.3490290646,4.6960274146,1.6182256632,36.2,96.2,3.8,516,10.3,17.5,12.8,7460,6611,849,11.3806970509,2930,3681,55.6799273937,1258,19.0288912419
"9700000US4225080",4225080,"Wattsburg Area School District, Pennsylvania",10415,10407,662,6.4,10.6,5.3,5,3935,376,9.5552731893,61883,98.204512722,0.585693711,0.1248199712,0.7777244359,0.4992798848,44.5,97.4,2.6,555,9.2,12.4,8.9,4233,3935,298,7.0399244035,3640,295,7.4968233799,99,2.5158831004
"9700000US4225110",4225110,"Waynesboro Area School District, Pennsylvania",32458,31269,3184,10.2,15.8,9.1,6.7,12700,1218,9.5905511811,52329,93.8659190338,3.6262246596,1.2785753897,0.8010351839,1.8639472549,40.6,95.8,4.2,580,9,12.4,11.8,13767,12700,1067,7.7504176654,8890,3810,30,824,6.4881889764
"9700000US4225140",4225140,"Weatherly Area School District, Pennsylvania",5011,4753,560,11.8,15.7,11.3,9.6,1946,142,7.2970195272,49333,96.2682099381,0.8581121533,0.8980243464,1.3370584714,1.257234085,47.5,97.2,2.8,526,5.6,17.2,6.4,2616,1946,670,25.6116207951,1662,284,14.5940390545,126,6.4748201439
"9700000US4225170",4225170,"Wellsboro Area School District, Pennsylvania",11914,11501,1143,9.9,10.4,9.3,11.2,5044,365,7.2363203807,46344,97.3980191371,0.3861003861,0.5875440658,1.4184992446,1.5695820044,47.9,97.3,2.7,523,6.8,14.2,12.6,6122,5044,1078,17.6086246325,3835,1209,23.9690721649,281,5.5709754163
"9700000US4225200",4225200,"West Allegheny School District, Pennsylvania",20450,20348,1489,7.3,7.7,7.5,5.7,8494,451,5.3096303273,67083,96.1711491443,1.3496332518,0.728606357,1.217603912,1.3740831296,40,97.2,2.8,802,6.5,9.4,4.7,9164,8494,670,7.3112178088,6724,1770,20.8382387568,266,3.1316223216
"9700000US4225230",4225230,"West Branch Area School District, Pennsylvania",7553,7429,1037,14,26.5,11.2,8.4,2914,367,12.5943719973,48854,98.4112273269,1.0724215543,0,0.4369124851,1.1915795048,42.7,98.6,1.4,406,7.7,14.9,10.8,3617,2914,703,19.4359966823,2530,384,13.1777625257,108,3.7062457104
"9700000US4225290",4225290,"West Chester Area School District, Pennsylvania",109527,103211,8507,8.2,4.8,10.2,4.2,40838,1151,2.8184534012,85812,87.1565915254,5.6890081898,4.8627279118,1.5904754079,5.0124626804,37.3,89,11,1152,6.9,6.6,6.3,42386,40838,1548,3.6521492946,28560,12278,30.0651354131,1772,4.3390959401
"9700000US4225440",4225440,"West Greene School District, Pennsylvania",5039,4981,815,16.4,23,15.6,9.4,1966,300,15.2594099695,48571,98.9680492161,0.3373685255,0.1587616591,0.4961301846,0.0595356221,42,98.5,1.5,395,7.3,17.2,11.6,2502,1966,536,21.4228617106,1476,490,24.9237029502,92,4.6795523906
"9700000US4225590",4225590,"West Jefferson Hills School District, Pennsylvania",19913,19692,1109,5.6,5.8,4.7,8.5,8104,337,4.1584402764,67320,96.5600361573,1.6371214784,0.7984733591,0.7231456837,0.391703912,45,94.9,5.1,757,7,10.7,5,8545,8104,441,5.1609128145,6527,1577,19.4595261599,610,7.5271470879
"9700000US4225650",4225650,"West Middlesex Area School District, Pennsylvania",7372,7372,894,12.1,20.3,10,6.9,2788,254,9.1104734577,46200,99.2132392838,0,0.0949538795,0.420510038,1.1394465545,43.1,89.7,10.3,514,8.8,15.7,14.8,3072,2788,284,9.2447916667,2361,427,15.3156384505,276,9.8995695839
"9700000US4225680",4225680,"West Mifflin Area School District, Pennsylvania",21618,21523,2760,12.8,23,11.1,7.1,9055,1030,11.3749309774,46795,87.8573411046,9.519844574,0.1619021186,2.2249976871,1.1101859561,43.9,96.9,3.1,448,9.2,14.8,8.6,10055,9055,1000,9.9453008454,6933,2122,23.4345665378,998,11.0215350635
"9700000US4225740",4225740,"West Perry School District, Pennsylvania",18924,18525,1845,10,15.6,8.6,5.1,7043,437,6.2047422973,56972,97.8809976749,0.7292327204,0.0951173114,0.9247516381,0.8613400972,39.3,94,6,533,8.9,11.4,16.6,8204,7043,1161,14.1516333496,5694,1349,19.1537697004,308,4.3731364475
"9700000US4225830",4225830,"West Shore School District, Pennsylvania",62817,58939,4365,7.4,9.1,7.1,6.6,25318,1907,7.5321905364,60619,90.6092299855,4.1676616203,1.7463425506,2.0488084436,3.8986261681,40.3,93.3,6.7,712,6,10.9,6.9,26931,25318,1613,5.9893802681,18124,7194,28.4145667114,1727,6.8212339047
"9700000US4225950",4225950,"Wyoming Valley West School District, Pennsylvania",42092,41560,7330,17.6,32.9,15.4,9.9,18762,3366,17.9405180684,43023,93.6543761285,3.3189204599,1.2330133992,1.3589280623,1.8673382115,43.7,96.2,3.8,520,8,14.8,9.5,20755,18762,1993,9.6025054204,11057,7705,41.0670504211,2360,12.5786163522
"9700000US4225980",4225980,"West York Area School District, Pennsylvania",23589,23287,1976,8.5,12,8.3,5,9932,812,8.1755940395,54671,84.7301708423,6.5708592988,2.1747424647,4.0442579168,5.850184408,43.5,93.6,6.4,674,9.6,12.7,8.5,10327,9932,395,3.824924954,7356,2576,25.9363672976,711,7.1586790173
"9700000US4226010",4226010,"Mifflinburg Area School District, Pennsylvania",16415,16269,1802,11.1,15.3,11.1,4.4,6407,772,12.0493210551,45434,97.8921717941,1.2854096863,0.2314955833,0.5178190679,2.1017362169,39.8,91,9,480,7.7,13.1,16.7,7562,6407,1155,15.2737371066,4863,1544,24.0986421102,459,7.164039332
"9700000US4226040",4226040,"Western Beaver County School District, Pennsylvania",5476,5454,435,8,10.4,8,5.2,2158,139,6.4411492122,54175,96.0007304602,2.246165084,0.073046019,1.5704894083,0.7121986852,44.3,97.3,2.7,483,9.1,15.5,11.6,2346,2158,188,8.0136402387,1812,346,16.0333642261,89,4.1241890639
"9700000US4226070",4226070,"Western Wayne School District, Pennsylvania",19026,15792,1441,9.1,12.7,9.6,3.9,5856,475,8.1113387978,53644,88.6418585094,7.8576684537,0.8830022075,1.3402712078,5.1035425208,44.5,92.7,7.3,643,7.7,15.2,11.3,10162,5856,4306,42.3735485141,4872,984,16.8032786885,165,2.8176229508
"9700000US4226130",4226130,"Westmont Hilltop School District, Pennsylvania",12803,12357,741,6,11.1,4.9,4.3,5486,329,5.9970834852,58947,95.6885105054,1.4996485199,1.3434351324,0.5545575256,1.4684058424,47.5,95.6,4.4,592,8.3,13,4.3,5868,5486,382,6.5098841172,4329,1157,21.0900473934,202,3.6820998906
"9700000US4226250",4226250,"Whitehall-Coplay School District, Pennsylvania",30094,29770,2538,8.5,14.8,7.1,6.7,12658,751,5.9330067941,54491,80.6905030903,6.7455306706,5.8616335482,2.0003987506,12.6104871403,42.1,78.6,21.4,821,8.6,12.1,11.5,13119,12658,461,3.5139873466,7833,4825,38.1181861274,994,7.8527413493
"9700000US4226300",4226300,"Wilkes-Barre Area School District, Pennsylvania",59727,55933,12858,23,41.9,19.8,10.7,24106,4795,19.891313366,36440,82.5338624073,9.7158738929,1.7646960336,2.3841813585,9.2922798734,38.3,89.6,10.4,504,8.6,15.6,10.9,28046,24106,3940,14.0483491407,13385,10721,44.4744047125,4047,16.7883514478
"9700000US4226370",4226370,"Wilkinsburg Borough School District, Pennsylvania",15943,15758,3633,23.1,38.8,20.1,16.4,7968,1781,22.3519076305,32264,30.8285768049,62.3094775136,1.3234648435,4.8547952079,1.5931756884,41.6,94.9,5.1,565,12.1,20,14.4,10065,7968,2097,20.8345752608,2979,4989,62.6129518072,2297,28.827811245
"9700000US4226390",4226390,"William Penn School District, Pennsylvania",42133,41233,6741,16.3,24.4,14.5,8.6,15682,2096,13.3656421375,48731,28.431395818,67.4459449837,1.5807087081,1.6661524221,2.9573018774,36.6,86.7,13.3,751,10.6,11.9,15.2,17876,15682,2194,12.2734392482,9787,5895,37.5908685117,2876,18.3394975131
